epoch,accuracy,aux_loss,ce_loss,cls_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_aux_loss,val_ce_loss,val_cls_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.610974133014679,57.52891540527344,1.191656231880188,2.8946499824523926,0.0,0.012579618021845818,3.405989646911621,5.771091461181641,0.49410000443458557,27.172115325927734,1.6824814081192017,3.960442304611206,0.0,0.01329956203699112,4.555923938751221,5.319048881530762
2,0.7682902216911316,16.11370277404785,0.5595244765281677,1.6290671825408936,0.0,0.013427349738776684,2.1390814781188965,2.4347519874572754,0.5594000220298767,9.27306079864502,1.6841686964035034,3.838411808013916,0.0,0.013280631974339485,4.3084869384765625,4.302067279815674
3,0.8362540006637573,10.772915840148926,0.42177480459213257,1.2703980207443237,0.0,0.013409766368567944,1.6972427368164062,1.809041976928711,0.5929999947547913,7.808598518371582,2.192894697189331,4.709013938903809,0.0,0.0129977036267519,5.0322370529174805,5.099448204040527
4,0.8649719953536987,9.375930786132812,0.3495752215385437,1.0697871446609497,0.0,0.013348652049899101,1.4404247999191284,1.5385851860046387,0.6216999888420105,7.004159927368164,2.043745994567871,4.367960453033447,0.0,0.012978651560842991,4.6484198570251465,4.718165397644043
5,0.8813299536705017,8.565489768981934,0.30798402428627014,0.9484627842903137,0.0,0.013324941508471966,1.2809587717056274,1.3767362833023071,0.6014000177383423,7.379586696624756,2.8720624446868896,5.973234176635742,0.0,0.012983996421098709,6.202346324920654,6.3422160148620605
6,0.8916244506835938,8.105069160461426,0.28684350848197937,0.8833598494529724,0.0,0.013303947634994984,1.1930320262908936,1.2886123657226562,0.6184999942779541,7.575432777404785,2.436501979827881,5.0987677574157715,0.0,0.012810920365154743,5.324531078338623,5.477540016174316
7,0.9006196856498718,7.763818740844727,0.26021820306777954,0.8061691522598267,0.0,0.013209141790866852,1.0919029712677002,1.1943597793579102,0.6761000156402588,7.271188259124756,1.3669663667678833,3.0423905849456787,0.0,0.013039675541222095,3.3508501052856445,3.4059503078460693
8,0.909681499004364,7.546816825866699,0.2445446252822876,0.7621458172798157,0.02777833677828312,0.013255897909402847,1.0344644784927368,1.139485478401184,0.6600000262260437,5.599565505981445,1.7950800657272339,3.7836108207702637,0.027777759358286858,0.013021727092564106,3.976335048675537,4.063590049743652
9,0.9146122336387634,7.289886474609375,0.23181574046611786,0.7232846617698669,0.05555667355656624,0.013238474726676941,0.9814670085906982,1.0877782106399536,0.649399995803833,7.716309547424316,1.864269733428955,3.9509174823760986,0.055555518716573715,0.012944758869707584,4.171852111816406,4.336732387542725
10,0.9212419986724854,7.177046298980713,0.21636731922626495,0.676576554775238,0.08333323895931244,0.013170547783374786,0.9182221293449402,1.0354284048080444,0.70660001039505,5.470081806182861,1.3916277885437012,2.973155975341797,0.08333299309015274,0.012994945980608463,3.160888671875,3.2466607093811035
11,0.9266724586486816,7.045644760131836,0.20314821600914001,0.6410911679267883,0.11111334711313248,0.01319852378219366,0.872953474521637,0.9933727979660034,0.6628000140190125,6.094069957733154,1.7713972330093384,3.7350151538848877,0.11111103743314743,0.01297238189727068,3.9243500232696533,4.039719104766846
12,0.9273054599761963,6.972692489624023,0.19533543288707733,0.6206064820289612,0.13888642191886902,0.013188238255679607,0.846878170967102,0.9692408442497253,0.6700000166893005,6.12870454788208,1.9770095348358154,4.0996294021606445,0.13888826966285706,0.012811170890927315,4.241675853729248,4.406062602996826
13,0.9338685870170593,6.873229026794434,0.18134161829948425,0.5816208124160767,0.16666647791862488,0.013141167350113392,0.7961781620979309,0.9252817034721375,0.6970999836921692,5.405814170837402,1.5818123817443848,3.3198206424713135,0.16666598618030548,0.012868596240878105,3.4717304706573486,3.5901100635528564
14,0.9361673593521118,6.744198799133301,0.17573118209838867,0.5577875971794128,0.19444747269153595,0.013158111833035946,0.7589964866638184,0.8949970006942749,0.6751999855041504,5.253529071807861,1.8372756242752075,3.8122901916503906,0.1944432556629181,0.012776014395058155,3.9450645446777344,4.074969291687012
15,0.9379664063453674,6.711833477020264,0.17104722559452057,0.5541701316833496,0.22222669422626495,0.013058548793196678,0.760443389415741,0.8897627592086792,0.7258999943733215,5.937128067016602,1.1605843305587769,2.5073587894439697,0.22222207486629486,0.012850436381995678,2.687839984893799,2.8042163848876953
