epoch,accuracy,ce_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_ce_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.5284848213195801,0.0,0.02000025473535061,0.0068387798964977264,0.0,0.00013677545939572155,0.6564503312110901,0.0,0.01999998465180397,0.004401952959597111,0.0,8.803906530374661e-05
2,0.7667577266693115,0.0,0.04000050947070122,0.0033186220098286867,0.0,0.0001327448117081076,0.7875601053237915,0.0,0.03999996930360794,0.0028106719255447388,0.0,0.00011242687469348311
3,0.8070362210273743,0.0,0.06000049039721489,0.002439020201563835,0.0,0.0001463411608710885,0.7872596383094788,0.0,0.06000007688999176,0.002307045040652156,0.0,0.00013842270709574223
4,0.8210954070091248,0.0,0.08000101894140244,0.0020716991275548935,0.0,0.00016573580796830356,0.8188101053237915,0.0,0.07999993860721588,0.002026244765147567,0.0,0.00016209972091019154
5,0.8320562243461609,0.0,0.0999990850687027,0.0018562001641839743,0.0,0.00018561987963039428,0.7949719429016113,0.0,0.10000026226043701,0.0020291132386773825,0.0,0.00020291133841965348
6,0.8375200033187866,0.0,0.12000098079442978,0.0017221019370481372,0.0,0.00020665221381932497,0.7983773946762085,0.0,0.12000015377998352,0.002191848587244749,0.0,0.0002630218514241278
7,0.841850996017456,0.0,0.13999949395656586,0.0016274547670036554,0.0,0.0002278437023051083,0.8110977411270142,0.0,0.13999967277050018,0.0018438270781189203,0.0,0.00025813558022491634
8,0.845349133014679,0.0,0.16000203788280487,0.0015548403607681394,0.0,0.0002487744204699993,0.7807492017745972,0.0,0.15999987721443176,0.002133219735696912,0.0,0.00034131514257751405
9,0.852212131023407,0.0,0.17999842762947083,0.001505847554653883,0.0,0.00027105267508886755,0.8050881624221802,0.0,0.18000024557113647,0.0018882056465372443,0.0,0.00033987691858783364
10,0.8529784083366394,0.0,0.1999981701374054,0.001450848183594644,0.0,0.00029016993357799947,0.8097956776618958,0.0,0.20000052452087402,0.0018805173458531499,0.0,0.0003761035040952265
11,0.854044497013092,0.0,0.2200009822845459,0.0014186670305207372,0.0,0.0003121065383311361,0.7982772588729858,0.0,0.2200005054473877,0.001987439813092351,0.0,0.00043723671115003526
12,0.856676459312439,0.0,0.24000196158885956,0.001364434720017016,0.0,0.0003274645423516631,0.8185096383094788,0.0,0.24000030755996704,0.00185515102930367,0.0,0.0004452360444702208
13,0.8574093580245972,0.0,0.25999775528907776,0.0013395884307101369,0.0,0.00034829313517548144,0.8142027258872986,0.0,0.2599998712539673,0.001780547434464097,0.0,0.0004629420582205057
14,0.8553438186645508,0.0,0.2799989879131317,0.0013223605928942561,0.0,0.0003702610556501895,0.825120210647583,0.0,0.27999934554100037,0.001737348735332489,0.0,0.0004864575166720897
15,0.8610740900039673,0.0,0.3000008761882782,0.0012876642867922783,0.0,0.00038629956543445587,0.8315304517745972,0.0,0.3000006079673767,0.0017022343818098307,0.0,0.0005106703611090779
16,0.8626732230186462,0.0,0.32000407576560974,0.0012594846775755286,0.0,0.00040303493733517826,0.8270232081413269,0.0,0.3199997544288635,0.0017094730865210295,0.0,0.0005470315809361637
17,0.8625066876411438,0.0,0.3399971127510071,0.001257482566870749,0.0,0.00042754379683174193,0.8455528616905212,0.0,0.33999863266944885,0.001642359420657158,0.0,0.0005584020400419831
18,0.8643723130226135,0.0,0.35999685525894165,0.0012471387162804604,0.0,0.00044896960025653243,0.8370392918586731,0.0,0.36000049114227295,0.001693827798590064,0.0,0.0006097778677940369
19,0.8624733686447144,0.0,0.3800027072429657,0.0012217093026265502,0.0,0.0004642496060114354,0.8322315812110901,0.0,0.37999892234802246,0.0017101278062909842,0.0,0.000649848545435816
20,0.8644722700119019,0.0,0.3999963402748108,0.0012062141904607415,0.0,0.00048248565872199833,0.7978765964508057,0.0,0.40000104904174805,0.0020150388590991497,0.0,0.000806015741545707
21,0.8654384613037109,0.0,0.42000365257263184,0.0011861412785947323,0.0,0.000498179520945996,0.8317307829856873,0.0,0.4199986457824707,0.0016799864824861288,0.0,0.000705593847669661
22,0.8653385043144226,0.0,0.4400019645690918,0.0011777104809880257,0.0,0.0005181931192055345,0.8379406929016113,0.0,0.4400010108947754,0.0015338947996497154,0.0,0.0006749139283783734
23,0.8682036399841309,0.0,0.4599982798099518,0.0011660433374345303,0.0,0.0005363800446502864,0.8286257982254028,0.0,0.46000000834465027,0.0017857005586847663,0.0,0.0008214223780669272
24,0.8673707246780396,0.0,0.4800039231777191,0.0011397876078262925,0.0,0.0005470978794619441,0.8345352411270142,0.0,0.4800006151199341,0.0016496145399287343,0.0,0.0007918146438896656
25,0.8680703639984131,0.0,0.5,0.0011513079516589642,0.0,0.0005756539758294821,0.8412460088729858,0.0,0.5,0.001631709048524499,0.0,0.0008158545242622495
26,0.8720682263374329,0.0,0.5199955105781555,0.001125254901126027,0.0,0.0005851327441632748,0.8257211446762085,0.0,0.5199997425079346,0.0018473025411367416,0.0,0.0009605972445569932
27,0.875433087348938,0.0,0.540002703666687,0.001120451488532126,0.0,0.0006050438387319446,0.8390424847602844,0.0,0.5399990081787109,0.0016402453184127808,0.0,0.0008857325883582234
