epoch,accuracy,ce_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_ce_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.8293243646621704,0.4218321144580841,0.0,0.0,0.0,0.4218321144580841,0.8567708134651184,0.3658716678619385,0.0,0.0,0.0,0.3658716678619385
2,0.8854944109916687,0.2847611606121063,0.0,0.0,0.0,0.2847611606121063,0.8603765964508057,0.373634934425354,0.0,0.0,0.0,0.373634934425354
3,0.900919497013092,0.24852469563484192,0.0,0.0,0.0,0.24852469563484192,0.8808093070983887,0.3009023368358612,0.0,0.0,0.0,0.3009023368358612
4,0.9095815420150757,0.22278174757957458,0.0,0.0,0.0,0.22278174757957458,0.8896234035491943,0.29407933354377747,0.0,0.0,0.0,0.29407933354377747
5,0.914578914642334,0.20980079472064972,0.0,0.0,0.0,0.20980079472064972,0.8969351053237915,0.273724764585495,0.0,0.0,0.0,0.273724764585495
6,0.9225080013275146,0.1920234113931656,0.0,0.0,0.0,0.1920234113931656,0.8973357081413269,0.26331260800361633,0.0,0.0,0.0,0.26331260800361633
7,0.9263059496879578,0.18319563567638397,0.0,0.0,0.0,0.18319563567638397,0.9070512652397156,0.2548818290233612,0.0,0.0,0.0,0.2548818290233612
8,0.9321028590202332,0.17407141625881195,0.0,0.0,0.0,0.17407141625881195,0.9036458134651184,0.26798802614212036,0.0,0.0,0.0,0.26798802614212036
9,0.9342017769813538,0.16210819780826569,0.0,0.0,0.0,0.16210819780826569,0.9061498641967773,0.26010096073150635,0.0,0.0,0.0,0.26010096073150635
10,0.9366005063056946,0.154300719499588,0.0,0.0,0.0,0.154300719499588,0.9038461446762085,0.283517986536026,0.0,0.0,0.0,0.283517986536026
11,0.9394989609718323,0.1525087058544159,0.0,0.0,0.0,0.1525087058544159,0.9116586446762085,0.24158085882663727,0.0,0.0,0.0,0.24158085882663727
12,0.941231369972229,0.14377157390117645,0.0,0.0,0.0,0.14377157390117645,0.9108573794364929,0.2621965706348419,0.0,0.0,0.0,0.2621965706348419
13,0.947128176689148,0.1350318342447281,0.0,0.0,0.0,0.1350318342447281,0.9042468070983887,0.2675477862358093,0.0,0.0,0.0,0.2675477862358093
14,0.9483941793441772,0.1297120302915573,0.0,0.0,0.0,0.1297120302915573,0.9042468070983887,0.2909349799156189,0.0,0.0,0.0,0.2909349799156189
15,0.9486607313156128,0.1267842948436737,0.0,0.0,0.0,0.1267842948436737,0.9104567170143127,0.2667858600616455,0.0,0.0,0.0,0.2667858600616455
16,0.9508262276649475,0.12346747517585754,0.0,0.0,0.0,0.12346747517585754,0.91015625,0.26433804631233215,0.0,0.0,0.0,0.26433804631233215
17,0.9545575976371765,0.11811132729053497,0.0,0.0,0.0,0.11811132729053497,0.9129607081413269,0.2628081142902374,0.0,0.0,0.0,0.2628081142902374
18,0.9564898610115051,0.11094707250595093,0.0,0.0,0.0,0.11094707250595093,0.9148637652397156,0.2641499936580658,0.0,0.0,0.0,0.2641499936580658
