epoch,accuracy,aux_loss,ce_loss,cls_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_aux_loss,val_ce_loss,val_cls_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.7737206816673279,0.0,0.0,7.922205986687914e-05,0.02000025473535061,0.003961104433983564,0.0,7.922205986687914e-05,0.7498998641967773,0.0,0.0,5.608142237178981e-05,0.01999998465180397,0.0028040700126439333,0.0,5.608142237178981e-05
2,0.8378864526748657,0.0,0.0,0.00012669739953707904,0.04000050947070122,0.003167435061186552,0.0,0.00012669739953707904,0.7932692170143127,0.0,0.0,9.20853708521463e-05,0.03999996930360794,0.002302135108038783,0.0,9.20853708521463e-05
3,0.8553104996681213,0.0,0.0,0.00017766242672223598,0.06000049039721489,0.0029610402416437864,0.0,0.00017766242672223598,0.7720352411270142,0.0,0.0,0.00014968264440540224,0.06000007688999176,0.0024947100318968296,0.0,0.00014968264440540224
4,0.8600413203239441,0.0,0.0,0.00023005857656244189,0.08000101894140244,0.0028757331892848015,0.0,0.00023005857656244189,0.8132011294364929,0.0,0.0,0.00016668820171616971,0.07999993860721588,0.0020836021285504103,0.0,0.00016668820171616971
5,0.8687366843223572,0.0,0.0,0.0002795174077618867,0.0999990850687027,0.00279517425224185,0.0,0.0002795174077618867,0.8038862347602844,0.0,0.0,0.00020982031128369272,0.10000026226043701,0.0020982027053833008,0.0,0.00020982031128369272
6,0.8749000430107117,0.0,0.0,0.0003278499352745712,0.12000098079442978,0.002732084831222892,0.0,0.0003278499352745712,0.8174078464508057,0.0,0.0,0.00024276107433252037,0.12000015377998352,0.002023008419200778,0.0,0.00024276107433252037
7,0.8760994076728821,0.0,0.0,0.00037821807200089097,0.13999949395656586,0.0027015574742108583,0.0,0.00037821807200089097,0.8195112347602844,0.0,0.0,0.00027631473494693637,0.13999967277050018,0.001973678357899189,0.0,0.00027631473494693637
8,0.8789978623390198,0.0,0.0,0.00042678715544752777,0.16000203788280487,0.002667419146746397,0.0,0.00042678715544752777,0.8003805875778198,0.0,0.0,0.0003279111988376826,0.15999987721443176,0.002049444941803813,0.0,0.0003279111988376826
9,0.8817963600158691,0.0,0.0,0.00047239026753231883,0.17999842762947083,0.002624387154355645,0.0,0.00047239026753231883,0.8051882982254028,0.0,0.0,0.00036412992631085217,0.18000024557113647,0.0020229436922818422,0.0,0.00036412992631085217
10,0.8837286829948425,0.0,0.0,0.0005205385386943817,0.1999981701374054,0.0026026926934719086,0.0,0.0005205385386943817,0.8196113705635071,0.0,0.0,0.0003957171575166285,0.20000052452087402,0.0019785859622061253,0.0,0.0003957171575166285
11,0.8846614956855774,0.0,0.0,0.0005688669625669718,0.2200009822845459,0.002585761481896043,0.0,0.0005688669625669718,0.8175080418586731,0.0,0.0,0.000429391919169575,0.2200005054473877,0.001951780286617577,0.0,0.000429391919169575
12,0.8849613666534424,0.0,0.0,0.0006166698294691741,0.24000196158885956,0.0025694584473967552,0.0,0.0006166698294691741,0.8118990659713745,0.0,0.0,0.00047543065738864243,0.24000030755996704,0.00198095990344882,0.0,0.00047543065738864243
13,0.8906583189964294,0.0,0.0,0.0006600096239708364,0.25999775528907776,0.00253849639557302,0.0,0.0006600096239708364,0.8136017918586731,0.0,0.0,0.000516064465045929,0.2599998712539673,0.0019848626106977463,0.0,0.000516064465045929
14,0.8907249569892883,0.0,0.0,0.0007046525715850294,0.2799989879131317,0.002516618464142084,0.0,0.0007046525715850294,0.8068910241127014,0.0,0.0,0.0005707437521778047,0.27999934554100037,0.002038370817899704,0.0,0.0005707437521778047
15,0.8938232660293579,0.0,0.0,0.0007513531018048525,0.3000008761882782,0.0025045094080269337,0.0,0.0007513531018048525,0.8117988705635071,0.0,0.0,0.0005970114143565297,0.3000006079673767,0.001990037737414241,0.0,0.0005970114143565297
16,0.8918910026550293,0.0,0.0,0.0007993055041879416,0.32000407576560974,0.0024978278670459986,0.0,0.0007993055041879416,0.805588960647583,0.0,0.0,0.0006369510665535927,0.3199997544288635,0.0019904724322259426,0.0,0.0006369510665535927
17,0.8934901356697083,0.0,0.0,0.0008454622002318501,0.3399971127510071,0.0024866529274731874,0.0,0.0008454622002318501,0.8056890964508057,0.0,0.0,0.0006823980365879834,0.33999863266944885,0.0020070539321750402,0.0,0.0006823980365879834
18,0.8975213170051575,0.0,0.0,0.0008871664758771658,0.35999685525894165,0.002464350312948227,0.0,0.0008871664758771658,0.8148036599159241,0.0,0.0,0.0007079197093844414,0.36000049114227295,0.001966443145647645,0.0,0.0007079197093844414
19,0.8950226306915283,0.0,0.0,0.0009313680930063128,0.3800027072429657,0.0024509713985025883,0.0,0.0009313680930063128,0.8387419581413269,0.0,0.0,0.0006688717985525727,0.37999892234802246,0.0017601886065676808,0.0,0.0006688717985525727
20,0.8973214030265808,0.0,0.0,0.0009775229264050722,0.3999963402748108,0.002443804405629635,0.0,0.0009775229264050722,0.7852563858032227,0.0,0.0,0.0008857618668116629,0.40000104904174805,0.0022144042886793613,0.0,0.0008857618668116629
21,0.8963552713394165,0.0,0.0,0.0010223293211311102,0.42000365257263184,0.0024341195821762085,0.0,0.0010223293211311102,0.8413461446762085,0.0,0.0,0.0007334727561101317,0.4199986457824707,0.0017463639378547668,0.0,0.0007334727561101317
22,0.8995535969734192,0.0,0.0,0.001067525940015912,0.4400019645690918,0.0024261956568807364,0.0,0.001067525940015912,0.8089944124221802,0.0,0.0,0.0008655512356199324,0.4400010108947754,0.001967161428183317,0.0,0.0008655512356199324
23,0.8993203639984131,0.0,0.0,0.001109299249947071,0.4599982798099518,0.002411518944427371,0.0,0.001109299249947071,0.8201121687889099,0.0,0.0,0.000864323228597641,0.46000000834465027,0.0018789625028148293,0.0,0.000864323228597641
24,0.9016857743263245,0.0,0.0,0.0011489973403513432,0.4800039231777191,0.002393745118752122,0.0,0.0011489973403513432,0.8145031929016113,0.0,0.0,0.0009249923750758171,0.4800006151199341,0.0019270676421001554,0.0,0.0009249923750758171
25,0.8989205956459045,0.0,0.0,0.001205169246532023,0.5,0.002410338493064046,0.0,0.001205169246532023,0.8205128312110901,0.0,0.0,0.0009628913248889148,0.5,0.0019257826497778296,0.0,0.0009628913248889148
26,0.9001532793045044,0.0,0.0,0.00124715780839324,0.5199955105781555,0.0023983819410204887,0.0,0.00124715780839324,0.8452523946762085,0.0,0.0,0.0008759257034398615,0.5199997425079346,0.0016844728961586952,0.0,0.0008759257034398615
27,0.9029850959777832,0.0,0.0,0.0012885211035609245,0.540002703666687,0.0023861508816480637,0.0,0.0012885211035609245,0.8213140964508057,0.0,0.0,0.0010206438601016998,0.5399990081787109,0.0018900821451097727,0.0,0.0010206438601016998
28,0.9031183123588562,0.0,0.0,0.0013313025701791048,0.5599979758262634,0.0023773270659148693,0.0,0.0013313025701791048,0.7859575152397156,0.0,0.0,0.0011862555984407663,0.5599986910820007,0.0021183141507208347,0.0,0.0011862555984407663
29,0.9019855856895447,0.0,0.0,0.0013734216336160898,0.5799953937530518,0.0023679672740399837,0.0,0.0013734216336160898,0.8269230723381042,0.0,0.0,0.0010550154838711023,0.5800014734268188,0.0018189930124208331,0.0,0.0010550154838711023
30,0.9042510390281677,0.0,0.0,0.0014205141924321651,0.6000017523765564,0.002367523266002536,0.0,0.0014205141924321651,0.8321313858032227,0.0,0.0,0.0011016828939318657,0.6000012159347534,0.0018361384281888604,0.0,0.0011016828939318657
31,0.9083488583564758,0.0,0.0,0.0014570218045264482,0.6199964880943298,0.0023500360548496246,0.0,0.0014570218045264482,0.8219150900840759,0.0,0.0,0.001158756553195417,0.6199991106987,0.0018689624266698956,0.0,0.001158756553195417
32,0.9042843580245972,0.0,0.0,0.0014992402866482735,0.6400081515312195,0.0023425621911883354,0.0,0.0014992402866482735,0.8138020634651184,0.0,0.0,0.0012319979723542929,0.639999508857727,0.0019249969627708197,0.0,0.0012319979723542929
