epoch,accuracy,ce_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_ce_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
15,0.9094815850257874,0.0,0.3000008761882782,0.001305020647123456,0.0,0.00039150656084530056,0.8279246687889099,0.0,0.3000006079673767,0.0018206778913736343,0.0,0.0005462036351673305
16,0.9097481369972229,0.0,0.32000407576560974,0.0012820750707760453,0.0,0.0004102637176401913,0.8616786599159241,0.0,0.3199997544288635,0.0015363210113719106,0.0,0.0004916226025670767
17,0.9135794043540955,0.0,0.3399971127510071,0.001258187578059733,0.0,0.0004277836997061968,0.8482571840286255,0.0,0.33999863266944885,0.0016169630689546466,0.0,0.0005497672827914357
18,0.9121468663215637,0.0,0.35999685525894165,0.0012397704413160682,0.0,0.0004463177465368062,0.8493589758872986,0.0,0.36000049114227295,0.001665982068516314,0.0,0.0005997534026391804
19,0.9167444109916687,0.0,0.3800027072429657,0.0012135321740061045,0.0,0.0004611424810718745,0.8478565812110901,0.0,0.37999892234802246,0.0016819387674331665,0.0,0.0006391364731825888
20,0.9186767339706421,0.0,0.3999963402748108,0.0012095400597900152,0.0,0.00048381646047346294,0.8509615659713745,0.0,0.40000104904174805,0.0016369045479223132,0.0,0.0006547620287165046
21,0.9168776869773865,0.0,0.42000365257263184,0.0011898588854819536,0.0,0.0004997409996576607,0.8652844429016113,0.0,0.4199986457824707,0.0015410531777888536,0.0,0.0006472422974184155
22,0.9198760390281677,0.0,0.4400019645690918,0.001176599645987153,0.0,0.0005177040002308786,0.8649839758872986,0.0,0.4400010108947754,0.0015282600652426481,0.0,0.0006724342820234597
23,0.9214085936546326,0.0,0.4599982798099518,0.0011815624311566353,0.0,0.0005435187486000359,0.8202123641967773,0.0,0.46000000834465027,0.0019411253742873669,0.0,0.0008929173345677555
24,0.9198427796363831,0.0,0.4800039231777191,0.0011618025600910187,0.0,0.0005576650728471577,0.8354367017745972,0.0,0.4800006151199341,0.0017185121541842818,0.0,0.000824885384645313
25,0.9238073229789734,0.0,0.5,0.0011383619857951999,0.0,0.0005691809928975999,0.8459535241127014,0.0,0.5,0.0016418267041444778,0.0,0.0008209133520722389
26,0.9245069026947021,0.0,0.5199955105781555,0.001131654717028141,0.0,0.0005884604179300368,0.8466546535491943,0.0,0.5199997425079346,0.001668025623075664,0.0,0.0008673727861605585
27,0.9243736863136292,0.0,0.540002703666687,0.001122907386161387,0.0,0.0006063701002858579,0.8620793223381042,0.0,0.5399990081787109,0.0015474640531465411,0.0,0.0008356306352652609
28,0.9243070483207703,0.0,0.5599979758262634,0.001114686019718647,0.0,0.0006242237868718803,0.8530648946762085,0.0,0.5599986910820007,0.0015927187632769346,0.0,0.0008919221581891179
29,0.9244070053100586,0.0,0.5799953937530518,0.0011106294114142656,0.0,0.0006441650330089033,0.8770031929016113,0.0,0.5800014734268188,0.001427077571861446,0.0,0.0008277048473246396
30,0.9273054599761963,0.0,0.6000017523765564,0.0010987066198140383,0.0,0.0006592243444174528,0.8569711446762085,0.0,0.6000012159347534,0.0015606025699526072,0.0,0.000936361844651401
31,0.9270055890083313,0.0,0.6199964880943298,0.001089303521439433,0.0,0.0006753680645488203,0.8555688858032227,0.0,0.6199991106987,0.0016004244098439813,0.0,0.0009922634344547987
32,0.9255397319793701,0.0,0.6400081515312195,0.0010781094897538424,0.0,0.0006899896543473005,0.8631811141967773,0.0,0.639999508857727,0.0015384245198220015,0.0,0.0009845909662544727
33,0.9301705956459045,0.0,0.6599979996681213,0.0010782500030472875,0.0,0.0007116449414752424,0.8669871687889099,0.0,0.6600024700164795,0.0015590107068419456,0.0,0.0010289470665156841
