epoch,accuracy,aux_loss,ce_loss,cls_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_aux_loss,val_ce_loss,val_cls_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.8135994076728821,0.0,0.0,7.44037315598689e-05,0.02000025473535061,0.0037201899103820324,0.0,7.44037315598689e-05,0.8314303159713745,0.0,0.0,4.527519195107743e-05,0.01999998465180397,0.0022637597285211086,0.0,4.527519195107743e-05
2,0.8686034083366394,0.0,0.0,0.00011905153951374814,0.04000050947070122,0.0029762866906821728,0.0,0.00011905153951374814,0.823317289352417,0.0,0.0,9.029997454490513e-05,0.03999996930360794,0.0022574993781745434,0.0,9.029997454490513e-05
3,0.8802305459976196,0.0,0.0,0.00016806981875561178,0.06000049039721489,0.0028011612594127655,0.0,0.00016806981875561178,0.8126001358032227,0.0,0.0,0.0001314061228185892,0.06000007688999176,0.0021901039872318506,0.0,0.0001314061228185892
4,0.8891591429710388,0.0,0.0,0.00021672640286851674,0.08000101894140244,0.0027090793009847403,0.0,0.00021672640286851674,0.8142027258872986,0.0,0.0,0.0001891398715088144,0.07999993860721588,0.0023642475716769695,0.0,0.0001891398715088144
5,0.891791045665741,0.0,0.0,0.00026463496033102274,0.0999990850687027,0.00264634913764894,0.0,0.00026463496033102274,0.8484575152397156,0.0,0.0,0.00018779364472720772,0.10000026226043701,0.0018779358360916376,0.0,0.00018779364472720772
6,0.8979877233505249,0.0,0.0,0.00031120883068069816,0.12000098079442978,0.0025934085715562105,0.0,0.00031120883068069816,0.8634815812110901,0.0,0.0,0.00021557751460932195,0.12000015377998352,0.0017964798025786877,0.0,0.00021557751460932195
7,0.8989872336387634,0.0,0.0,0.00035698595456779003,0.13999949395656586,0.002549901604652405,0.0,0.00035698595456779003,0.8303285241127014,0.0,0.0,0.00028154897154308856,0.13999967277050018,0.0020110628101974726,0.0,0.00028154897154308856
8,0.8999866843223572,0.0,0.0,0.0004040449857711792,0.16000203788280487,0.0025252830237150192,0.0,0.0004040449857711792,0.8395432829856873,0.0,0.0,0.0003033913963008672,0.15999987721443176,0.0018961953464895487,0.0,0.0003033913963008672
9,0.9056503176689148,0.0,0.0,0.00044521800009533763,0.17999842762947083,0.0024734342005103827,0.0,0.00044521800009533763,0.8455528616905212,0.0,0.0,0.0003434160607866943,0.18000024557113647,0.0019078666809946299,0.0,0.0003434160607866943
10,0.9069163203239441,0.0,0.0,0.000492031336762011,0.1999981701374054,0.0024601563345640898,0.0,0.000492031336762011,0.8521634340286255,0.0,0.0,0.000355483905877918,0.20000052452087402,0.0017774197040125728,0.0,0.000355483905877918
11,0.907416045665741,0.0,0.0,0.000536419334821403,0.2200009822845459,0.002438270952552557,0.0,0.000536419334821403,0.8457531929016113,0.0,0.0,0.00043061262113042176,0.2200005054473877,0.00195733061991632,0.0,0.00043061262113042176
12,0.9125133156776428,0.0,0.0,0.000581655593123287,0.24000196158885956,0.002423566300421953,0.0,0.000581655593123287,0.8453525900840759,0.0,0.0,0.00044857716420665383,0.24000030755996704,0.0018690717406570911,0.0,0.00044857716420665383
13,0.9124133586883545,0.0,0.0,0.0006252555176615715,0.25999775528907776,0.00240483065135777,0.0,0.0006252555176615715,0.8501602411270142,0.0,0.0,0.000465002580313012,0.2599998712539673,0.0017884710105136037,0.0,0.000465002580313012
14,0.9146454930305481,0.0,0.0,0.0006630857824347913,0.2799989879131317,0.002368163550272584,0.0,0.0006630857824347913,0.8447515964508057,0.0,0.0,0.0005188901559449732,0.27999934554100037,0.0018531777895987034,0.0,0.0005188901559449732
15,0.9134461879730225,0.0,0.0,0.0007075083558447659,0.3000008761882782,0.002358358819037676,0.0,0.0007075083558447659,0.8494591116905212,0.0,0.0,0.0005586026818491518,0.3000006079673767,0.0018620082410052419,0.0,0.0005586026818491518
16,0.9164445400238037,0.0,0.0,0.000747905985917896,0.32000407576560974,0.0023372063878923655,0.0,0.000747905985917896,0.8418469429016113,0.0,0.0,0.0006062304601073265,0.3199997544288635,0.0018944694893434644,0.0,0.0006062304601073265
