epoch,accuracy,aux_loss,ce_loss,cls_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_aux_loss,val_ce_loss,val_cls_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.8475146293640137,0.0,0.0,0.0006481725140474737,0.1999981701374054,0.0032408603001385927,0.0,0.0006481725140474737,0.8367387652397156,0.0,0.0,0.00041058025090023875,0.20000052452087402,0.0020529015455394983,0.0,0.00041058025090023875
2,0.8856276869773865,0.0,0.0,0.0010973912430927157,0.3999963402748108,0.0027434788644313812,0.0,0.0010973912430927157,0.836838960647583,0.0,0.0,0.0007553920731879771,0.40000104904174805,0.0018884805031120777,0.0,0.0007553920731879771
3,0.8949227333068848,0.0,0.0,0.00155700056347996,0.6000017523765564,0.0025950020644813776,0.0,0.00155700056347996,0.8538661599159241,0.0,0.0,0.0010190671309828758,0.6000012159347534,0.0016984452959150076,0.0,0.0010190671309828758
4,0.9024853706359863,0.0,0.0,0.0020018434152007103,0.7999926805496216,0.0025023040361702442,0.0,0.0020018434152007103,0.8559695482254028,0.0,0.0,0.0013453129213303328,0.8000020980834961,0.0016816409770399332,0.0,0.0013453129213303328
5,0.9094482660293579,0.0,0.0,0.0024382497649639845,1.0,0.0024382497649639845,0.0,0.0024382497649639845,0.8435496687889099,0.0,0.0,0.00181908393278718,1.0,0.00181908393278718,0.0,0.00181908393278718
