epoch,accuracy,loss,val_accuracy,val_loss
1,0.7251132726669312,0.6189926862716675,0.838942289352417,0.39351922273635864
2,0.8700360059738159,0.3268638253211975,0.8716946840286255,0.321623831987381
3,0.9062833189964294,0.23730634152889252,0.8902243375778198,0.2767564356327057
4,0.9228411316871643,0.1927182674407959,0.9199719429016113,0.2055874913930893
5,0.939099133014679,0.15497590601444244,0.9238781929016113,0.19773700833320618
6,0.9490271806716919,0.12879745662212372,0.9217748641967773,0.21312545239925385
7,0.9583888649940491,0.10677610337734222,0.9282852411270142,0.1929093450307846
8,0.9624866843223572,0.09378387778997421,0.9233773946762085,0.22765330970287323
9,0.9683835506439209,0.08008494228124619,0.9236778616905212,0.21799300611019135
10,0.9740138649940491,0.06615160405635834,0.9350961446762085,0.20795521140098572
11,0.9761460423469543,0.061591558158397675,0.9196714758872986,0.2471013367176056
12,0.980510413646698,0.05139070749282837,0.9291867017745972,0.22784638404846191
13,0.9811767339706421,0.04752865061163902,0.9284855723381042,0.2613615095615387
14,0.9822428226470947,0.044483497738838196,0.936598539352417,0.21894848346710205
15,0.9847081303596497,0.040009528398513794,0.9325921535491943,0.25257959961891174
16,0.9868070483207703,0.03431582823395729,0.9176682829856873,0.3267972767353058
17,0.9863073229789734,0.03587251156568527,0.9240785241127014,0.3184438943862915
18,0.9889059066772461,0.028964007273316383,0.9239783883094788,0.32269522547721863
19,0.9895389080047607,0.027133118361234665,0.9361979365348816,0.2863001823425293
20,0.9891058206558228,0.028548259288072586,0.9403044581413269,0.23798653483390808
21,0.9908715486526489,0.024492911994457245,0.9320913553237915,0.32013148069381714
22,0.9907715916633606,0.02519402652978897,0.9349960088729858,0.28547048568725586
23,0.9908715486526489,0.024082399904727936,0.9367988705635071,0.2787913382053375
24,0.9905716776847839,0.023885628208518028,0.9381009340286255,0.3014028072357178
25,0.993869960308075,0.017696520313620567,0.9392027258872986,0.3096911907196045
26,0.9920042753219604,0.02265363372862339,0.93359375,0.30246320366859436
27,0.9933701753616333,0.019236696884036064,0.9377003312110901,0.26755163073539734
28,0.9937366843223572,0.018432492390275,0.936598539352417,0.28221237659454346
29,0.9936700463294983,0.01675477810204029,0.9371995329856873,0.2851296067237854
30,0.9939032793045044,0.016404081135988235,0.9395031929016113,0.285118043422699
