epoch,accuracy,loss,val_accuracy,val_loss
1,0.7028584480285645,0.6588791608810425,0.8204126358032227,0.4411862790584564
2,0.8636727333068848,0.3451923727989197,0.8661859035491943,0.3304584324359894
3,0.8992870450019836,0.2532167136669159,0.8999398946762085,0.26157358288764954
4,0.9201759099960327,0.2008512318134308,0.9103565812110901,0.22302387654781342
5,0.933635413646698,0.16523972153663635,0.9072515964508057,0.24999840557575226
6,0.9470948576927185,0.13519801199436188,0.9191706776618958,0.20975320041179657
7,0.9545575976371765,0.11542775481939316,0.9157652258872986,0.22679536044597626
8,0.9612540006637573,0.09805852919816971,0.9327924847602844,0.183413565158844
9,0.9687166810035706,0.08015361428260803,0.9291867017745972,0.2182362675666809
10,0.9710487723350525,0.07281962782144547,0.9232772588729858,0.2614744305610657
11,0.9750133156776428,0.06373754888772964,0.9267828464508057,0.23122718930244446
12,0.9773120880126953,0.055584874004125595,0.9278846383094788,0.24811474978923798
13,0.9806103706359863,0.048909831792116165,0.9323918223381042,0.23297341167926788
14,0.9811434149742126,0.04746311902999878,0.9338942170143127,0.21804435551166534
15,0.9857076406478882,0.03723130375146866,0.9202724099159241,0.2970217764377594
16,0.985541045665741,0.0393187589943409,0.9310897588729858,0.23977497220039368
17,0.9857742786407471,0.037248022854328156,0.9347956776618958,0.2571069300174713
18,0.9874067306518555,0.034683313220739365,0.9323918223381042,0.29665032029151917
19,0.9884395003318787,0.029829056933522224,0.9369992017745972,0.261162132024765
20,0.9895389080047607,0.02739749662578106,0.9349960088729858,0.27595147490501404
21,0.9919376373291016,0.02275458537042141,0.9121594429016113,0.42726609110832214
22,0.9897721409797668,0.027745839208364487,0.9391025900840759,0.2708031237125397
23,0.9927704930305481,0.02150735631585121,0.936598539352417,0.2937442362308502
24,0.9910714030265808,0.024473000317811966,0.9294871687889099,0.30908203125
25,0.9930703639984131,0.01793874055147171,0.9329928159713745,0.33067870140075684
26,0.9924706816673279,0.021738851442933083,0.9391025900840759,0.26017171144485474
27,0.9936700463294983,0.018253056332468987,0.9376001358032227,0.2979367673397064
28,0.992703914642334,0.020176541060209274,0.9362980723381042,0.32353734970092773
29,0.9937700033187866,0.016526388004422188,0.9385015964508057,0.3015362620353699
30,0.9943030476570129,0.016554443165659904,0.942307710647583,0.2739863097667694
31,0.9945362210273743,0.015721740201115608,0.9269831776618958,0.3346133530139923
32,0.9945695400238037,0.01604737713932991,0.9385015964508057,0.26936307549476624
33,0.9956689476966858,0.013566006906330585,0.9411057829856873,0.3129655420780182
34,0.9943696856498718,0.01700434647500515,0.9337940812110901,0.2958010733127594
35,0.9955024123191833,0.013524412177503109,0.9301882982254028,0.3505063056945801
36,0.9948694109916687,0.014492237009108067,0.9435096383094788,0.28858980536460876
37,0.9961687326431274,0.011177054606378078,0.9442107081413269,0.2897811830043793
38,0.9954357743263245,0.013068669475615025,0.9367988705635071,0.34086889028549194
39,0.9955024123191833,0.012548240832984447,0.9463140964508057,0.2759566903114319
40,0.9956689476966858,0.012365777976810932,0.9359976053237915,0.3660684823989868
41,0.9954690933227539,0.012283429503440857,0.9412059187889099,0.30387985706329346
42,0.9969349503517151,0.009013445116579533,0.944411039352417,0.30363208055496216
43,0.9963019490242004,0.010856038890779018,0.9390023946762085,0.3332967162132263
44,0.9967684149742126,0.00942930020391941,0.9439102411270142,0.29877832531929016
45,0.9968683123588562,0.009868691675364971,0.9347956776618958,0.3332289457321167
46,0.9967017769813538,0.009450883604586124,0.9417067170143127,0.3488203287124634
47,0.9974679946899414,0.008968454785645008,0.9389022588729858,0.3233547806739807
48,0.9972681403160095,0.008929118514060974,0.9391025900840759,0.3893430829048157
49,0.9957022666931152,0.012144993059337139,0.9398036599159241,0.31505870819091797
