epoch,accuracy,aux_loss,ce_loss,cls_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_aux_loss,val_ce_loss,val_cls_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.32735875248908997,0.0,0.0,0.0001513608149252832,0.02000025473535061,0.007568035274744034,0.0,0.0001513608149252832,0.26201921701431274,0.0,0.0,0.00012899805733468384,0.01999998465180397,0.0064499033614993095,0.0,0.00012899805733468384
2,0.2986740469932556,0.0,0.0,0.00020277840667404234,0.04000050947070122,0.005069462116807699,0.0,0.00020277840667404234,0.3029847741127014,0.0,0.0,0.00019990986038465053,0.03999996930360794,0.004997746087610722,0.0,0.00019990986038465053
3,0.26389259099960327,0.0,0.0,0.000217986133066006,0.06000049039721489,0.0036331003066152334,0.0,0.000217986133066006,0.2702323794364929,0.0,0.0,0.00024388995370827615,0.06000007688999176,0.0040648337453603745,0.0,0.00024388995370827615
4,0.23404183983802795,0.0,0.0,0.0002328159025637433,0.08000101894140244,0.002910197712481022,0.0,0.0002328159025637433,0.21083733439445496,0.0,0.0,0.0002678422606550157,0.07999993860721588,0.003348027588799596,0.0,0.0002678422606550157
5,0.22041577100753784,0.0,0.0,0.0002512322389520705,0.0999990850687027,0.0025123220402747393,0.0,0.0002512322389520705,0.24509215354919434,0.0,0.0,0.00032581581035628915,0.10000026226043701,0.0032581586856395006,0.0,0.00032581581035628915
6,0.2238139659166336,0.0,0.0,0.00027105494518764317,0.12000098079442978,0.0022587929852306843,0.0,0.00027105494518764317,0.20893429219722748,0.0,0.0,0.0003376609820406884,0.12000015377998352,0.00281384214758873,0.0,0.0003376609820406884
7,0.22131529450416565,0.0,0.0,0.00029113137861713767,0.13999949395656586,0.002079509664326906,0.0,0.00029113137861713767,0.2528044879436493,0.0,0.0,0.0003658736532088369,0.13999967277050018,0.002613383112475276,0.0,0.0003658736532088369
8,0.23134328424930573,0.0,0.0,0.00031254577334038913,0.16000203788280487,0.001953410916030407,0.0,0.00031254577334038913,0.2578125,0.0,0.0,0.0003540616307873279,0.15999987721443176,0.0022128846030682325,0.0,0.0003540616307873279
9,0.22891125082969666,0.0,0.0,0.00033433694625273347,0.17999842762947083,0.001857426599599421,0.0,0.00033433694625273347,0.20923477411270142,0.0,0.0,0.00045238740858621895,0.18000024557113647,0.002513263840228319,0.0,0.00045238740858621895
10,0.23150986433029175,0.0,0.0,0.00035353953717276454,0.1999981701374054,0.001767698209732771,0.0,0.00035353953717276454,0.2434895783662796,0.0,0.0,0.00047975964844226837,0.20000052452087402,0.002398797543719411,0.0,0.00047975964844226837
11,0.23517456650733948,0.0,0.0,0.0003792782954405993,0.2200009822845459,0.0017239927547052503,0.0,0.0003792782954405993,0.23647835850715637,0.0,0.0,0.0005633397959172726,0.2200005054473877,0.002560634398832917,0.0,0.0005633397959172726
12,0.2226146012544632,0.0,0.0,0.00040200253715738654,0.24000196158885956,0.0016750101931393147,0.0,0.00040200253715738654,0.22816506028175354,0.0,0.0,0.0005791434086859226,0.24000030755996704,0.0024130973033607006,0.0,0.0005791434086859226
