epoch,accuracy,aux_loss,ce_loss,cls_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_aux_loss,val_ce_loss,val_cls_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.45062634348869324,0.004877304192632437,0.0,0.00012481468729674816,0.02000025473535061,0.006240734830498695,0.0,0.0011002756655216217,0.44711539149284363,0.0005234269192442298,0.0,9.533702541375533e-05,0.01999998465180397,0.004766850732266903,0.0,0.00020002241944894195
2,0.6990938186645508,0.0026608819607645273,0.0,0.00018328233272768557,0.04000050947070122,0.0045820618979632854,0.0,0.0007154579507187009,0.7557091116905212,0.00017125651356764138,0.0,0.00010769698565127328,0.03999996930360794,0.0026924258563667536,0.0,0.00014194834511727095
3,0.8379530906677246,0.0023802369832992554,0.0,0.00020516550284810364,0.06000049039721489,0.003419426502659917,0.0,0.0006812129868194461,0.7997796535491943,0.00014692608965560794,0.0,0.00013112276792526245,0.06000007688999176,0.0021853791549801826,0.0,0.00016050801787059754
4,0.8668043613433838,0.002283870242536068,0.0,0.0002403647085884586,0.08000101894140244,0.003004558850079775,0.0,0.0006971393013373017,0.7037259340286255,0.0001598665548954159,0.0,0.00022904988145455718,0.07999993860721588,0.00286312447860837,0.0,0.00026102320407517254
5,0.8759328126907349,0.002211883431300521,0.0,0.00028113165171816945,0.0999990850687027,0.00281131430529058,0.0,0.0007235084194689989,0.7769430875778198,0.0001349430822301656,0.0,0.00022338301641866565,0.10000026226043701,0.002233829814940691,0.0,0.00025037172599695623
6,0.8836287260055542,0.0021507416386157274,0.0,0.00032369248219765723,0.12000098079442978,0.002697436138987541,0.0,0.0007538417121395469,0.7411859035491943,0.00012473823153413832,0.0,0.0002827100979629904,0.12000015377998352,0.0023559178225696087,0.0,0.00030765801784582436
7,0.8900253176689148,0.0020892710890620947,0.0,0.00036272165016271174,0.13999949395656586,0.0025908686220645905,0.0,0.0007805761997587979,0.7649238705635071,9.45863503147848e-05,0.0,0.0003471200470812619,0.13999967277050018,0.0024794272612780333,0.0,0.0003660373040474951
8,0.8911913633346558,0.002056682016700506,0.0,0.00040496353176422417,0.16000203788280487,0.002531022997573018,0.0,0.0008163001039065421,0.7859575152397156,0.00010507745173526928,0.0,0.000352774397470057,0.15999987721443176,0.0022048403043299913,0.0,0.00037378983688540757
9,0.899087131023407,0.002033779863268137,0.0,0.00044253302621655166,0.17999842762947083,0.0024585167411714792,0.0,0.0008492885390296578,0.7551081776618958,9.408780897501856e-05,0.0,0.00042955795652233064,0.18000024557113647,0.0023864342365413904,0.0,0.00044837541645392776
10,0.8987206816673279,0.0020595169626176357,0.0,0.0004828953242395073,0.1999981701374054,0.002414475893601775,0.0,0.0008947976166382432,0.7361778616905212,8.469047315884382e-05,0.0,0.0005151313962414861,0.20000052452087402,0.0025756575632840395,0.0,0.0005320694763213396
11,0.901652455329895,0.002034005243331194,0.0,0.0005225361092016101,0.2200009822845459,0.0023751629050821066,0.0,0.0009293370530940592,0.7765424847602844,8.115312812151387e-05,0.0,0.0005035937065258622,0.2200005054473877,0.0022890630643814802,0.0,0.0005198242724873126
12,0.903984546661377,0.002053819829598069,0.0,0.0005654570995829999,0.24000196158885956,0.002356073586270213,0.0,0.0009762216941453516,0.80859375,7.154657214414328e-05,0.0,0.00049266975838691,0.24000030755996704,0.0020527911838144064,0.0,0.0005069791222922504
13,0.9073160886764526,0.002063147723674774,0.0,0.0005982716684229672,0.25999775528907776,0.0023010442964732647,0.0,0.001010902225971222,0.7988781929016113,6.256585766095668e-05,0.0,0.0005303910002112389,0.2599998712539673,0.002039965009316802,0.0,0.0005429041339084506
14,0.9119136333465576,0.002026220317929983,0.0,0.0006365195731632411,0.2799989879131317,0.002273281803354621,0.0,0.0010417640442028642,0.8079928159713745,6.409530760720372e-05,0.0,0.0005680001922883093,0.27999934554100037,0.0020285705104470253,0.0,0.0005808190908282995
15,0.910414457321167,0.002028358168900013,0.0,0.0006734895287081599,0.3000008761882782,0.0022449628449976444,0.0,0.001079161767847836,0.7865585088729858,5.6408654927508906e-05,0.0,0.0006451557856053114,0.3000006079673767,0.002150519983842969,0.0,0.0006564372451975942
