epoch,accuracy,loss,val_accuracy,val_loss
1,0.5428104996681213,1.6617308855056763,0.7555088400840759,0.5830453038215637
2,0.800306499004364,0.5435038208961487,0.8247195482254028,0.4354618191719055
3,0.8620402216911316,0.3715589940547943,0.8775039911270142,0.31093236804008484
4,0.8941564559936523,0.28118249773979187,0.8881210088729858,0.2852073609828949
5,0.9107475876808167,0.23044338822364807,0.9027444124221802,0.2601543962955475
6,0.9270055890083313,0.1888403296470642,0.9080528616905212,0.2470443993806839
7,0.9365338683128357,0.1623070240020752,0.9052484035491943,0.2683205008506775
8,0.9445295929908752,0.14167355000972748,0.9125601053237915,0.23593123257160187
9,0.9518923163414001,0.12444523721933365,0.9118589758872986,0.26385608315467834
10,0.9594216346740723,0.10654261708259583,0.9202724099159241,0.2349577397108078
11,0.9641191363334656,0.09201078861951828,0.9154647588729858,0.27932611107826233
12,0.9684168696403503,0.08210092037916183,0.9256811141967773,0.23419015109539032
13,0.9724480509757996,0.07261761277914047,0.9189703464508057,0.28404420614242554
14,0.9742470979690552,0.06772138923406601,0.9198718070983887,0.24575409293174744
15,0.9758795499801636,0.06193440034985542,0.9272836446762085,0.25170180201530457
16,0.9780783653259277,0.056789059191942215,0.9272836446762085,0.2457861602306366
17,0.9816098213195801,0.047725822776556015,0.9270833134651184,0.2629985213279724
18,0.9820429086685181,0.04508591070771217,0.9235777258872986,0.3233089745044708
19,0.9847081303596497,0.04235328361392021,0.9309895634651184,0.28844690322875977
20,0.9842417240142822,0.0414261631667614,0.9174679517745972,0.3241174519062042
21,0.9868070483207703,0.03398546576499939,0.9264823794364929,0.3166685998439789
22,0.9878398180007935,0.0329403318464756,0.91796875,0.33959922194480896
23,0.9881729483604431,0.031474050134420395,0.9230769276618958,0.31658416986465454
24,0.9892057776451111,0.02940969355404377,0.9295873641967773,0.3157316744327545
25,0.9888392686843872,0.02901463955640793,0.9274839758872986,0.3282071650028229
26,0.9895389080047607,0.02808433584868908,0.9331930875778198,0.3037015497684479
27,0.9915711879730225,0.0228585135191679,0.9228765964508057,0.341987669467926
28,0.99080491065979,0.025197939947247505,0.9293870329856873,0.31591346859931946
29,0.9911380410194397,0.023923713713884354,0.9216746687889099,0.353357195854187
30,0.9927704930305481,0.02176886796951294,0.9303886294364929,0.2890644073486328
31,0.9937366843223572,0.019076766446232796,0.9290865659713745,0.2947162389755249
32,0.9924373626708984,0.021100003272294998,0.9303886294364929,0.2962420582771301
33,0.9945362210273743,0.01609666272997856,0.9289863705635071,0.37648946046829224
34,0.9932702779769897,0.019529975950717926,0.9281851053237915,0.37712040543556213
35,0.9939365386962891,0.01724955067038536,0.93359375,0.3196505010128021
36,0.9941364526748657,0.01606428436934948,0.9359976053237915,0.34912940859794617
37,0.9936700463294983,0.017756706103682518,0.9388020634651184,0.29644250869750977
38,0.9950026869773865,0.01383218914270401,0.9280849099159241,0.3588251769542694
39,0.9947361350059509,0.015618118457496166,0.9345953464508057,0.3069276809692383
40,0.9949027299880981,0.015433412045240402,0.93359375,0.3383791744709015
41,0.996135413646698,0.011160011403262615,0.9345953464508057,0.35184556245803833
42,0.9954690933227539,0.013437269255518913,0.9302884340286255,0.3349875509738922
43,0.9956023693084717,0.012355835177004337,0.9333934187889099,0.36281973123550415
44,0.9956356883049011,0.012395637109875679,0.9352964758872986,0.32860416173934937
45,0.9959688186645508,0.011407816782593727,0.9348958134651184,0.34182634949684143
46,0.9957022666931152,0.013498818501830101,0.9364984035491943,0.2966122329235077
47,0.9959021806716919,0.011392696760594845,0.9302884340286255,0.3528614640235901
