epoch,accuracy,aux_loss,ce_loss,cls_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_aux_loss,val_ce_loss,val_cls_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.7761194109916687,0.00805925577878952,0.0,7.314791582757607e-05,0.02000025473535061,0.0036573985125869513,0.0,0.0008790733409114182,0.7162460088729858,0.0078125,0.0,4.7900066419970244e-05,0.01999998465180397,0.0023950040340423584,0.0,0.00082915008533746
2,0.8120002746582031,0.0037568374536931515,0.0,0.00013290392234921455,0.04000050947070122,0.0033225996885448694,0.0,0.0005085875163786113,0.670973539352417,0.000224966075620614,0.0,0.00010720879072323442,0.03999996930360794,0.002680219244211912,0.0,0.00012970536772627383
3,0.8448827266693115,0.002629959722980857,0.0,0.00017390504945069551,0.06000049039721489,0.002898417878895998,0.0,0.00043690111488103867,0.7707331776618958,0.00020022565149702132,0.0,0.00011812956654466689,0.06000007688999176,0.001968825701624155,0.0,0.00013815205602440983
4,0.8626399040222168,0.0024564703926444054,0.0,0.00021425973682198673,0.08000101894140244,0.002678245771676302,0.0,0.0004599067324306816,0.7305688858032227,0.00019599478400778025,0.0,0.00017961460980586708,0.07999993860721588,0.0022451840341091156,0.0,0.00019921419152524322
5,0.8726345896720886,0.002399744698777795,0.0,0.0002536928514018655,0.0999990850687027,0.002536928514018655,0.0,0.000493667321279645,0.76953125,0.00016328389756381512,0.0,0.00019150751177221537,0.10000026226043701,0.0019150743028149009,0.0,0.00020783592481166124
6,0.8751999139785767,0.00234199152328074,0.0,0.00029550219187512994,0.12000098079442978,0.002462516538798809,0.0,0.0005297008319757879,0.7690304517745972,0.00014058349188417196,0.0,0.0002359344798605889,0.12000015377998352,0.0019661213736981153,0.0,0.0002499929105397314
7,0.8822627663612366,0.002352612791582942,0.0,0.00033426962909288704,0.13999949395656586,0.002387640532106161,0.0,0.0005695311701856554,0.7234575152397156,0.00014467436994891614,0.0,0.000332593044731766,0.13999967277050018,0.0023756639566272497,0.0,0.0003470602387096733
8,0.8855277299880981,0.0023508844897150993,0.0,0.00037367083132267,0.16000203788280487,0.002335441065952182,0.0,0.000608759350143373,0.7679286599159241,0.00012492292444221675,0.0,0.00031774089438840747,0.15999987721443176,0.0019858803134411573,0.0,0.00033023316063918173
9,0.889892041683197,0.0023098685778677464,0.0,0.0004092164454050362,0.17999842762947083,0.0022734266240149736,0.0,0.0006402040598914027,0.7425881624221802,0.00011771416757255793,0.0,0.0004053674638271332,0.18000024557113647,0.002252041595056653,0.0,0.0004171387990936637
10,0.8916244506835938,0.00232585147023201,0.0,0.0004495150060392916,0.1999981701374054,0.0022475728765130043,0.0,0.0006820997805334628,0.76953125,0.00010171458416152745,0.0,0.0003973087586928159,0.20000052452087402,0.0019865434151142836,0.0,0.00040748013998381793
11,0.8914912343025208,0.002300852444022894,0.0,0.0004886480164714158,0.2200009822845459,0.002221127040684223,0.0,0.0007187327719293535,0.7042267918586731,8.444049308309332e-05,0.0,0.0005658944137394428,0.2200005054473877,0.0025722465943545103,0.0,0.0005743382498621941
12,0.8930570483207703,0.002286430448293686,0.0,0.0005240198806859553,0.24000196158885956,0.002183416858315468,0.0,0.0007526627741754055,0.7742387652397156,7.916669710539281e-05,0.0,0.00047028495464473963,0.24000030755996704,0.001959520624950528,0.0,0.0004782015166711062
13,0.8947228193283081,0.0022891382686793804,0.0,0.0005652698455378413,0.25999775528907776,0.0021741148084402084,0.0,0.0007941840449348092,0.7916666865348816,7.217185338959098e-05,0.0,0.0004641369159799069,0.2599998712539673,0.0017851421143859625,0.0,0.0004713541129603982
14,0.8983209133148193,0.0022897403687238693,0.0,0.0005980097339488566,0.2799989879131317,0.0021357506047934294,0.0,0.0008269845275208354,0.7363781929016113,6.302697875071317e-05,0.0,0.0006221306975930929,0.27999934554100037,0.0022218951489776373,0.0,0.0006284337723627687
15,0.9006196856498718,0.002313405741006136,0.0,0.0006330872420221567,0.3000008761882782,0.002110289642587304,0.0,0.0008644278277643025,0.8001803159713745,6.0131049394840375e-05,0.0,0.000514137267600745,0.3000006079673767,0.0017137903487309813,0.0,0.0005201502935960889
16,0.9021854996681213,0.0023012240417301655,0.0,0.0006688817520625889,0.32000407576560974,0.0020902559626847506,0.0,0.000899004633538425,0.7979767918586731,5.487052840180695e-05,0.0,0.0005605271435342729,0.3199997544288635,0.0017516481457278132,0.0,0.0005660143215209246
17,0.9039512276649475,0.002280482556670904,0.0,0.0007088275742717087,0.3399971127510071,0.002084787003695965,0.0,0.0009368759347125888,0.7659254670143127,5.561968282563612e-05,0.0,0.0006890942458994687,0.33999863266944885,0.00202674837782979,0.0,0.0006946566281840205
18,0.9038179516792297,0.002338613849133253,0.0,0.0007475523743778467,0.35999685525894165,0.002076535951346159,0.0,0.0009814143413677812,0.7407852411270142,5.003185651730746e-05,0.0,0.0007949941791594028,0.36000049114227295,0.0022083171643316746,0.0,0.0007999968947842717
19,0.9035181403160095,0.002369629219174385,0.0,0.0007743196911178529,0.3800027072429657,0.0020376851316541433,0.0,0.0010112833697348833,0.7309695482254028,4.938685742672533e-05,0.0,0.0008783168741501868,0.37999892234802246,0.0023113596253097057,0.0,0.0008832549792714417
20,0.9067497253417969,0.0023787084501236677,0.0,0.0008168387576006353,0.3999963402748108,0.0020420977380126715,0.0,0.0010547102428972721,0.7696313858032227,4.582476321957074e-05,0.0,0.0007863006321713328,0.40000104904174805,0.0019657514058053493,0.0,0.0007908830302767456
21,0.9086154103279114,0.002455285284668207,0.0,0.0008457727381028235,0.42000365257263184,0.0020137454848736525,0.0,0.0010913010919466615,0.77734375,4.567395808408037e-05,0.0,0.0008117291145026684,0.4199986457824707,0.0019326882902532816,0.0,0.0008162961457856
22,0.9079824090003967,0.0026455309707671404,0.0,0.000887703092303127,0.4400019645690918,0.002017508028075099,0.0,0.0011522562708705664,0.7720352411270142,4.73242653242778e-05,0.0,0.0008632270619273186,0.4400010108947754,0.0019618787337094545,0.0,0.0008679592283442616
23,0.9091151356697083,0.0030048051849007607,0.0,0.0009198663174174726,0.4599982798099518,0.0019997069612145424,0.0,0.001220346661284566,0.7543069124221802,4.510457438300364e-05,0.0,0.001025827950797975,0.46000000834465027,0.002230060985311866,0.0,0.0010303386952728033
24,0.906683087348938,0.003630684921517968,0.0,0.0009661546209827065,0.4800039231777191,0.0020128232426941395,0.0,0.0013292236253619194,0.784254789352417,5.410875382949598e-05,0.0,0.0009104234050028026,0.4800006151199341,0.0018967154901474714,0.0,0.0009158350876532495
25,0.9130463600158691,0.004009938798844814,0.0,0.0009891230147331953,0.5,0.0019782460294663906,0.0,0.001390115707181394,0.7322716116905212,5.146825424162671e-05,0.0,0.0011763148941099644,0.5,0.0023526297882199287,0.0,0.0011814613826572895
