epoch,accuracy,ce_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_ce_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
1,0.49103811383247375,0.0,0.02000025473535061,0.0064693596214056015,0.0,0.00012938720465172082,0.6564503312110901,0.0,0.01999998465180397,0.0040365178138017654,0.0,8.07304386398755e-05
2,0.7215484976768494,0.0,0.04000050947070122,0.003265906823799014,0.0,0.00013063628284726292,0.7088341116905212,0.0,0.03999996930360794,0.002688460052013397,0.0,0.00010753843525890261
3,0.7559635043144226,0.0,0.06000049039721489,0.002466051373630762,0.0,0.00014796288451179862,0.7092347741127014,0.0,0.06000007688999176,0.0022787677589803934,0.0,0.00013672609929926693
4,0.7711553573608398,0.0,0.08000101894140244,0.002123754471540451,0.0,0.00016990028962027282,0.6925080418586731,0.0,0.07999993860721588,0.0021481181029230356,0.0,0.00017184950411319733
5,0.7739205956459045,0.0,0.0999990850687027,0.0019488252000883222,0.0,0.00019488226098474115,0.703125,0.0,0.10000026226043701,0.00218810117803514,0.0,0.00021881010616198182
6,0.7754197716712952,0.0,0.12000098079442978,0.0018033413216471672,0.0,0.00021640097838826478,0.6883012652397156,0.0,0.12000015377998352,0.002197915455326438,0.0,0.000263749883743003
7,0.7797508239746094,0.0,0.13999949395656586,0.00170106440782547,0.0,0.00023814875748939812,0.6868990659713745,0.0,0.13999967277050018,0.002105687977746129,0.0,0.00029479648219421506
8,0.7814165949821472,0.0,0.16000203788280487,0.0016240120166912675,0.0,0.00025984193780459464,0.7056289911270142,0.0,0.15999987721443176,0.001980621600523591,0.0,0.00031689941533841193
9,0.7876465916633606,0.0,0.17999842762947083,0.0015616293530911207,0.0,0.00028109317645430565,0.7096354365348816,0.0,0.18000024557113647,0.0018401875859126449,0.0,0.0003312337794341147
10,0.7882462739944458,0.0,0.1999981701374054,0.001520712161436677,0.0,0.0003041423624381423,0.6896033883094788,0.0,0.20000052452087402,0.001904980163089931,0.0,0.00038099614903330803
11,0.7880130410194397,0.0,0.2200009822845459,0.0014714142307639122,0.0,0.00032371102133765817,0.7038261294364929,0.0,0.2200005054473877,0.002029756549745798,0.0,0.0004465463862288743
12,0.7891124486923218,0.0,0.24000196158885956,0.0014504608698189259,0.0,0.00034811088698916137,0.6979166865348816,0.0,0.24000030755996704,0.0019315490499138832,0.0,0.00046357177780009806
13,0.7910780906677246,0.0,0.25999775528907776,0.0014120565028861165,0.0,0.00036713515873998404,0.7380809187889099,0.0,0.2599998712539673,0.0017097815871238708,0.0,0.0004445431986823678
14,0.791544497013092,0.0,0.2799989879131317,0.0013825559290125966,0.0,0.00038711613160558045,0.692307710647583,0.0,0.27999934554100037,0.001972091617062688,0.0,0.0005521856364794075
15,0.7923774123191833,0.0,0.3000008761882782,0.0013570493320003152,0.0,0.000407114828703925,0.7176482081413269,0.0,0.3000006079673767,0.0017390524735674262,0.0,0.0005217157886363566
16,0.7974746823310852,0.0,0.32000407576560974,0.0013348653446882963,0.0,0.0004271567740943283,0.7246594429016113,0.0,0.3199997544288635,0.001726921764202416,0.0,0.0005526155000552535
17,0.7956089973449707,0.0,0.3399971127510071,0.0013210956240072846,0.0,0.0004491728905122727,0.7321714758872986,0.0,0.33999863266944885,0.0017595458775758743,0.0,0.0005982457660138607
18,0.7977079153060913,0.0,0.35999685525894165,0.0012938209110870957,0.0,0.00046577604371123016,0.7080328464508057,0.0,0.36000049114227295,0.0018574375426396728,0.0,0.0006686777924187481
19,0.7993736863136292,0.0,0.3800027072429657,0.0012779725948348641,0.0,0.0004856301238760352,0.7096354365348816,0.0,0.37999892234802246,0.0019000894390046597,0.0,0.0007220343104563653
20,0.8041377663612366,0.0,0.3999963402748108,0.001262495992705226,0.0,0.0005049978499300778,0.717848539352417,0.0,0.40000104904174805,0.0018226129468530416,0.0,0.0007290454814210534
21,0.7999067306518555,0.0,0.42000365257263184,0.0012482745805755258,0.0,0.0005242749466560781,0.7272636294364929,0.0,0.4199986457824707,0.0019104027887806296,0.0,0.0008023696718737483
22,0.803737998008728,0.0,0.4400019645690918,0.0012337937951087952,0.0,0.0005428692675195634,0.7077323794364929,0.0,0.4400010108947754,0.001956514548510313,0.0,0.0008608658681623638
23,0.8064698576927185,0.0,0.4599982798099518,0.0012249378487467766,0.0,0.0005634711706079543,0.7340745329856873,0.0,0.46000000834465027,0.0016798770520836115,0.0,0.0007727436604909599
